,userId,recommended_movies
600,601,"[3117, 4180, 30745, 5873, 2917, 4187, 4339, 4836, 5187, 173317]"
601,602,"[60737, 71033, 142444, 41863, 164200, 40, 8207, 68932, 94661, 91488]"
602,603,"[27879, 5187, 80969, 142422, 68932, 8207, 71033, 69849, 40, 6808]"
603,604,"[7889, 69712, 4339, 40, 2358, 103688, 104245, 3429, 68932, 6612]"
604,605,"[26695, 1785, 37495, 41863, 7368, 8147, 69849, 8207, 40, 80969]"
605,606,"[71033, 4772, 127298, 3091, 37495, 65585, 68932, 4339, 142422, 6808]"
606,607,"[3091, 4339, 71033, 6886, 8147, 68932, 142422, 6808, 37495, 6752]"
607,608,"[104245, 2358, 94070, 164200, 60737, 91488, 6612, 103688, 3429, 68932]"
608,609,"[74668, 4339, 3201, 41863, 142422, 68932, 65585, 6808, 71033, 5187]"
609,610,"[60737, 1132, 130452, 127134, 47894, 140561, 106594, 104245, 3429, 108078]"
